# generated on 2025-09-02 19:11:39.042695736 UTC with Config {startDate = 2021-08-01 00:00:00 UTC, endDate = 2025-08-01 00:00:00 UTC}
githubId,githubUsername,commits,merges
8904314,sputn1ck,1,0
891399,asappia,2,0
89186,bobrik,17,0
891959,jarnaldich,1,0
89214559,MatthiasBenaets,4,0
892318,urish,2,0
893115,Fuuzetsu,5,0
89321978,cafkafk,225,103
89328645,step-security-bot,1,0
893474,sephalon,17,0
893660,svalaskevicius,2,0
893884,nadiaholmquist,27,0
89397750,ajlekcahdp4,1,0
8942959,kiltyj,1,0
894731,pravindahal,1,0
894884,kubukoz,69,75
8951843,teor2345,5,0
895458,mwtoews,1,0
89567766,alper-han,3,0
89575562,Sylonin,2,0
895853,woffs,19,0
89596,chaoflow,4,0
8961,KenMacD,11,0
896182,devhell,45,0
896491,jpraczyk,1,0
8965202,gpanders,7,0
89671198,nicekoishi,2,0
8974488,meskill,1,0
897638,yvesh,2,0
8976745,ozwaldorf,10,0
89789975,schotts-fired,1,0
89814221,alexplatz,1,0
898922,pmenke-de,1,0
898989,thielema,7,0
89916,PeteE,2,0
899412,mikepii,2,0
89950,stephank,69,0
90040880,hbenazha,2,0
9004509,Pleune,13,0
9004656,YaaZ,1,0
90054389,justDeeevin,8,0
900731,mogenson,2,0
90097,derekcollison,3,0
90125284,alteckclub,1,0
901583,wentam,3,0
90200,booxter,156,0
902012,holymonson,5,0
9020527,cryptoluks,3,0
9022220,nionata,2,0
90248874,JMoogs,1,0
90304606,DaRacci,6,0
903072,RaghavSood,65,160
9032,sentientmonkey,4,0
9032279,tyleroconnell,1,0
90331517,pwnwriter,15,0
90446228,Eldolfin,3,0
90452358,penguix0,1,0
90456,ToxicFrog,14,0
90480641,Libadoxon,8,0
90482,viktornordling,2,0
90508808,dantefromhell,2,0
905221,maxammann,5,0
90563298,dxwil,8,0
905853,iavael,2,0
9061737,natsukagami,13,0
9065495,smissingham,1,0
9070923,gmvar,1,0
907478,elseym,0,1
90799677,matilde-ametrine,2,0
9086315,cbrewster,8,0
90870942,trueNAHO,38,0
908716,zachcoyle,2,0
9088467,HannahMR,2,0
9089004,JMendyk,2,0
9091609,omarjatoi,7,0
9092918,c01o,1,0
90934664,Saturn745,11,0
909385,hiroqn,1,0
9094255,Ten0,7,0
909743,fballiano,2,0
90997,bogdan2412,1,0
91009118,bwkam,8,0
91027295,tnxz,1,0
91093,mfenniak,8,0
91113,davidak,30,230
91154413,sepia16,2,0
9115720,outlyer-net,1,0
9118643,donvini94,1,0
91188228,Gary-1010,1,0
91201021,g00g1,1,0
91203390,TheRobot2105,17,0
91235,saserr,3,0
9124288,magneticflux-,18,0
9125590,ylh,18,0
9126033,blyoa,1,0
913109,korken89,4,0
9132420,wolfgangwalther,3324,3681
9138565,pinn3,6,0
91412114,s1ls,7,0
91414737,asciimoth,4,0
91467402,RubikCubed,2,0
914687,apraga,36,0
91502660,matthew-levan,1,0
91517496,klemensn,63,0
9155111,ashwinvis,1,0
9157412,melvyn2,52,0
915970,onthestairs,4,0
916621,aksiksi,3,0
9168217,mjjs,1,0
9168611,almini,3,0
9170316,sgvictorino,9,0
91738110,Tygo-van-den-Hurk,3,0
91764533,fmway,3,0
918365,SFrijters,431,0
918448,lodi,5,0
918989,phlip9,29,0
9190258,davidsierradz,2,0
919570,SebastianWendel,3,0
91972,hunner,1,0
91987,garrison,12,0
9200049,simeoncarstens,7,0
920155,starius,11,0
92021,nilscc,2,0
92071952,jtbx,95,0
9209,dpc,16,0
92106371,drperceptron,10,0
92163673,SamueleFacenda,2,0
92168507,erkingoksuu,1,0
92183955,Petingoso,4,0
9221409,james-atkins,14,0
92215668,colin-heffernan,12,0
9222441,bryceberger,1,0
92237104,builtbyvys,1,0
923380,jeremiehuchet,1,0
92366747,abhisheksingh0x558,13,0
92429150,FettGoenner,12,0
92526,ilya-epifanov,8,0
92527083,MortenMunk,2,0
92547295,evysgarden,12,0
92550746,jdev082,6,0
92590433,Alxhr0,2,0
92653912,sebastianrasor,1,0
926550,gabysbrain,4,0
926648,appsforartists,8,0
9267430,Philipp-M,16,0
92754843,taciturnaxolotl,3,0
9278174,HexSleeves,2,0
92797652,gdamjan-loka,1,0
92804487,brckd,2,0
928084,utdemir,4,0
92817635,Sanskarzz,2,0
9281956,ashkitten,9,0
92828847,coffeeispower,9,0
928570,charmoniumQ,5,0
929096,kmicklas,3,0
929114,marcovergueira,3,0
92919899,barab-i,2,0
92937,mindstorms6,8,0
92977828,71zenith,2,0
93013864,nat-418,25,0
93037574,ginkogruen,1,0
9308656,matrss,11,0
9310662,conroy-cheers,7,0
93131745,peter-mlabs,8,0
9315,azuwis,179,0
93157285,dmitriiStepanidenko,1,0
93167100,rennsax,11,0
9320677,buurro,6,0
93213509,IBeTheBlueCat,1,0
93222645,joshlupo,1,0
9325242,Ezyrath,4,0
932697,j0xaf,4,0
93312805,tobz619,5,0
9332,dietmarw,5,0
93326453,c3r5b8,1,0
93340551,javigomezo,4,0
9335331,activeshadow,2,0
9335924,eyeinsky,6,0
9336788,claha,2,0
93376818,sashashura,1,0
93383215,amalgame21,6,0
933873,al42and,1,0
93401987,zazedd,3,0
934284,Emantor,36,0
93639059,wattmto,18,0
93655215,Oops418,2,0
93703653,Mx2uller,5,0
93736542,clr-cera,2,0
93813719,nyawox,2,0
9381848,clerie,18,0
9385350,mdtisdall,1,0
9386488,ZMon3y,2,0
938744,jchv,90,0
9393486,tomcur,4,0
939420,petrosagg,5,0
93990818,Madouura,281,0
94006354,steamwalker,7,0
94035,polachok,4,0
94048169,ibleedicare,1,0
94048404,ProminentRetail,11,0
9405900,ionutnechita,8,0
9406770,MGlolenstine,20,0
94118220,someodd,1,0
9413812,j4m3s-s,8,0
9423014,wnklmnn,1,0
9424043,OneDeuxTriSeiGo,5,0
9425955,JeffLabonte,5,0
9429556,bates64,1,0
94313,iynaix,107,0
9433472,keysmashes,52,0
943430,pcboy,15,0
94403162,NikolaiSch,2,0
94441036,zeapoz,1,0
9444609,GlancingMind,1,0
944530,tarc,2,0
944666,mikepurvis,17,0
94469945,tavi-vi,3,0
944919,zuzuleinen,14,0
94641,thkoch2001,4,0
94642227,m1-s,7,0
94647687,xbreu,3,0
94648307,yVieta,7,0
94681915,noahfraiture,3,0
947471,lunaticare,1,0
947518,sudocurse,1,0
94846592,VAWVAW,3,0
94849097,acid-bong,62,0
94917129,taikx4,4,0
94946669,obsoleszenz,3,0
95086304,guilherme-n-l,2,0
95094338,PickaxeHit,1,0
95142,Korbik,2,0
9519,rb2k,10,0
95194,mausch,29,0
95234977,mercuryaddison,1,0
95260730,RadxaYuntian,19,0
952712,mattchrist,18,0
95313103,senyc,1,0
95365184,leo248,2,0
95446597,rlwrnc,2,0
95471,smaret,40,0
9567176,alxsimon,8,0
9567293,aehlig,3,0
9568176,ptrhlm,2,0
956900,matt-martin,1,0
958435,acesyde,3,0
95857153,lawcho,1,0
9590981,chayleaf,80,0
959667,Matoking,1,0
96021122,zimward,16,0
96031125,Futarimiti,7,0
96078496,Raroh73,21,0
96147421,0xperp,3,0
961717,jbiel,2,0
96200,Mic92,1867,3586
96225281,muscaln,61,0
96241997,cortsf,2,0
962885,andrewchambers,2,0
962924,Montmorency,1,0
963511,Majiir,81,0
96353706,yapxuan,1,0
96442413,TutchMe,2,0
964708,megfault,28,6
964947,ajamtli,11,0
96500731,txgk,1,0
9651002,alkasm,7,0
96517350,spitulax,13,0
965612,ethinx,2,0
9659564,nathanregner,13,0
96657880,k3yss,3,0
966789,genebean,1,0
96694484,sandptel,2,0
966992,k3a,10,0
9675338,0x4A6F,188,213
9677399,ofek,6,0
96840304,jariji,1,0
9705357,guibou,3,0
97066700,mewoocat,2,0
97070581,averagebit,3,0
9709011,anirudhb,1,0
97130632,nyabinary,55,0
9713184,wegank,2787,18332
9713907,dawidd6,42,0
97156953,DeeKahy,3,0
971886,jessie-ross,7,0
9720532,SomeoneSerge,422,215
972298,otopetrik,1,0
97238,Pauan,3,0
9730330,bew,21,0
973709,yajo,53,0
97375244,mkorje,2,0
973793,Francesco149,2,0
97425873,nyukuru,5,0
9742635,iFreilicht,61,0
974323,ricochet,2,0
974569,abmantis,1,0
9746,Roger,1,0
97521402,0xnetfox,3,0
97523625,kacperwyczawski,61,0
9768336,mayeut,2,0
9771505,link00000000,2,0
97718086,kraanzu,5,0
97738787,damianoognissanti,3,0
97746,das-g,43,1
97749920,bigshaq9999,7,0
977929,ceedubs,2,0
977953,sanzoghenzo,7,0
978080,urob,1,0
97820,bouk,45,0
97902739,Laucans,1,0
9790772,anna328p,7,0
97948434,jjettenCamunda,2,0
979725,jonathanlking,1,0
9799623,Mindavi,225,663
9802104,ivan-timokhin,16,0
98139059,redyf,67,0
98173832,RatCornu,36,0
9819120,sheeaza,2,0
981958,kylehendricks,6,0
9821,valodzka,1,0
98224660,h4rldev,2,0
9823531,laxect,2,0
9826702,chaoky,2,0
98290029,coillteoir,1,0
98333944,sven-of-cord,5,0
98349328,aameen-tulip,2,0
98373,mattam82,1,0
984218,ftk,1,0
98431,kradalby,10,0
98466471,vinylen,8,0
984691,edanaher,1,0
9850798,Lunkentuss,1,0
9851221,mccartykim,2,0
98515824,MathiasMalandain,1,0
98528301,spacebanana420,1,0
9853194,tnias,36,0
98587286,chrjabs,9,0
98590,spk,13,0
986438,thadguidry,1,0
98653095,Flokkq,1,0
9866621,06kellyjac,422,0
98685984,utopiatopia,2,0
9874955,ElnuDev,7,0
98759349,joealsubash,2,0
988098,richiejp,4,0
98812511,l-epple,3,0
98821629,argo-v5,2,0
988263,jenrik,1,0
9886026,VTimofeenko,13,0
989073,jinluchang,1,0
98940258,viserctul,4,0
9895679,accelbread,17,0
990767,D4ndellion,208,0
991180,tapayne88,1,0
99132199,seilfx,1,0
99148867,kaeeraa,3,0
9915675,bertof,47,0
991767,arkeros,1,0
99221043,nullishamy,3,0
993363,ryskajakub,1,0
99364286,lovelymono,2,0
993670,koenw,2,0
9939720,nphilou,2,0
994357,fredrikaverpil,1,0
99486674,yamashitax,7,0
99491241,suntropez,1,0
9953,nadimkobeissi,2,0
99596537,Ashk3000,1,0
9959940,fehnomenal,1,0
996231,danilobuerger,3,0
99630881,travgm,2,0
99632976,allusive-dev,3,0
99639,ktor,2,0
99662964,msooseth,1,0
99672862,MartinNikov,1,0
99674037,Emin017,31,0
99678549,exploitoverload,6,0
99703210,AxerTheAxe,29,0
99706718,chungnd1,1,0
99715,silasdavis,1,0
997855,shnarazk,5,0
9980864,mh182,1,0
99830990,TheDenast,1,0
99875823,savedra1,6,0
998763,johanot,12,0
998807,hmajid2301,19,0
99900077,leon-erd,7,0
99905590,ilarvne,5,0
9992814,dariof4,15,0
999760,stefano-m,4,0
99981438,mikaelibrahim,1,0
99987,ekimber,2,0
BOT_kgDOC1l7FQ,nixpkgs-ci,6727,0
BOT_kgDOC9od8Q,nixpkgs-merge-bot-ci,26,0
BOT_kgDOCNWgFA,nixpkgs-merge-bot,0,4725
BOT_kgDOCtPILA,nix-elections,0,37
BOT_kgDODRjbfQ,nixpkgs-committers,1,0
MDM6Qm90MjY2MzQyOTI=,bors,0,137
MDM6Qm90MjkxMzk2MTQ=,renovate,118,13
MDM6Qm90Mzc5MjkxNjI=,mergify,781,805
MDM6Qm90NDE4OTgyODI=,github-actions,19464,29
MDM6Qm90NDk2OTkzMzM=,dependabot,684,1
